Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194
2010-10-01,-52.29442296269223,-52.29442296269223,-52.29442296269223,-52.29442296269223,-52.29442296269223,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28219398379806,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28844837058083,-52.28676726674351,-52.28676726674351,-52.26847828893382,-52.26847828893382,-52.26847828893382,-52.28958755675116,-52.28958755675116,-52.28936683384111,-52.28936683384111,-52.28936683384111,-52.28936683384111,-52.28936683384111,-52.28936683384111,-52.28936683384111,-52.28936683384111,-52.28936683384111,-52.276137447789196,-52.276137447789196,-52.276137447789196,-52.276137447789196,-52.276137447789196,-52.292652625962596,-52.292652625962596,-52.292652625962596,-52.3033326253878,-52.29626112199445,-52.29626112199445,-52.29626112199445,-52.29626112199445,-52.29626112199445,-52.29122920738609,-52.29122920738609,-52.29122920738609,-52.30396227835492,-52.292456985429865,-52.292456985429865,-52.292456985429865,-52.292456985429865,-52.283449675980755,-52.283449675980755,-52.283449675980755,-52.283449675980755,-52.283449675980755,-52.283449675980755,-52.28931698604769,-52.28931698604769,-52.28931698604769,-52.28931698604769,-52.30882143698107,-52.30882143698107,-52.303307610442566,-52.303307610442566,-52.303307610442566,-52.303307610442566,-52.303307610442566,-52.28650807637294,-52.28650807637294,-52.28650807637294,-52.28650807637294,-52.28650807637294,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.28923090887275,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.29648679909626,-52.27164269723918,-52.32384138084347,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.307507909906015,-52.23050913981895,-52.23050913981895,-52.23050913981895,-52.299673951019955,-52.299673951019955,-52.299673951019955,-52.299673951019955,-52.299673951019955,-52.299673951019955,-52.299673951019955,-52.299673951019955,-52.299673951019955,-52.25590639013492,-52.25590639013492,-52.33145202507996,-52.338899303999966,-52.338899303999966,-52.26468213916599,-52.26468213916599,-52.26468213916599,-52.26468213916599,-52.26468213916599,-52.26468213916599,-52.304948550996386,-52.304948550996386,-52.304948550996386,-52.313914184176234,-52.313914184176234,-52.313914184176234,-52.313914184176234,-52.313914184176234,-52.313914184176234,-52.30522124592444,-52.30522124592444,-52.253722318138756,-52.193062433123174,-52.193062433123174,-52.2878165905921,-52.28507408666756,-52.17661452128149
2010-10-02,-52.28175454258277,-52.28175454258277,-52.28175454258277,-52.28175454258277,-52.28175454258277,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.269154941061174,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27694608313952,-52.27510625040707,-52.27510625040707,-52.25463743053862,-52.25463743053862,-52.25463743053862,-52.27745249218308,-52.27745249218308,-52.27846938074323,-52.27846938074323,-52.27846938074323,-52.27846938074323,-52.27846938074323,-52.27846938074323,-52.27846938074323,-52.27846938074323,-52.27846938074323,-52.26470612765334,-52.26470612765334,-52.26470612765334,-52.26470612765334,-52.26470612765334,-52.28051370380069,-52.28051370380069,-52.28051370380069,-52.29206109149,-52.28584811469809,-52.28584811469809,-52.28584811469809,-52.28584811469809,-52.28584811469809,-52.280297448935734,-52.280297448935734,-52.280297448935734,-52.29308699695764,-52.27928444768912,-52.27928444768912,-52.27928444768912,-52.27928444768912,-52.27328521870011,-52.27328521870011,-52.27328521870011,-52.27328521870011,-52.27328521870011,-52.27328521870011,-52.27564340685074,-52.27564340685074,-52.27564340685074,-52.27564340685074,-52.2960770342236,-52.2960770342236,-52.29195870916171,-52.29195870916171,-52.29195870916171,-52.29195870916171,-52.29195870916171,-52.2786518896167,-52.2786518896167,-52.2786518896167,-52.2786518896167,-52.2786518896167,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.283431380858154,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.29713696448358,-52.26659570190743,-52.31296242244019,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.299037680291626,-52.239107712700566,-52.239107712700566,-52.239107712700566,-52.29978255319815,-52.29978255319815,-52.29978255319815,-52.29978255319815,-52.29978255319815,-52.29978255319815,-52.29978255319815,-52.29978255319815,-52.29978255319815,-52.24508524803487,-52.24508524803487,-52.319366405282295,-52.321395193095526,-52.321395193095526,-52.26171653851528,-52.26171653851528,-52.26171653851528,-52.26171653851528,-52.26171653851528,-52.26171653851528,-52.29116563789448,-52.29116563789448,-52.29116563789448,-52.305179108036405,-52.305179108036405,-52.305179108036405,-52.305179108036405,-52.305179108036405,-52.305179108036405,-52.2910924236399,-52.2910924236399,-52.253223440521865,-52.18832306974898,-52.18832306974898,-52.31248656566628,-52.37818345823765,-52.24071340746399
2010-10-03,-52.30320591622264,-52.30320591622264,-52.30320591622264,-52.30320591622264,-52.30320591622264,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29155579279113,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29889004849846,-52.29601949637845,-52.29601949637845,-52.27858914026761,-52.27858914026761,-52.27858914026761,-52.29743769012863,-52.29743769012863,-52.29991254205983,-52.29991254205983,-52.29991254205983,-52.29991254205983,-52.29991254205983,-52.29991254205983,-52.29991254205983,-52.29991254205983,-52.29991254205983,-52.28878465301793,-52.28878465301793,-52.28878465301793,-52.28878465301793,-52.28878465301793,-52.303097482041,-52.303097482041,-52.303097482041,-52.31590271794103,-52.308591349946525,-52.308591349946525,-52.308591349946525,-52.308591349946525,-52.308591349946525,-52.302171414278746,-52.302171414278746,-52.302171414278746,-52.314623669201616,-52.30206291652739,-52.30206291652739,-52.30206291652739,-52.30206291652739,-52.29631106436668,-52.29631106436668,-52.29631106436668,-52.29631106436668,-52.29631106436668,-52.29631106436668,-52.29733870672141,-52.29733870672141,-52.29733870672141,-52.29733870672141,-52.31575136340332,-52.31575136340332,-52.31456386062362,-52.31456386062362,-52.31456386062362,-52.31456386062362,-52.31456386062362,-52.29804688074736,-52.29804688074736,-52.29804688074736,-52.29804688074736,-52.29804688074736,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.303424327601576,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.31618021315961,-52.29473007270255,-52.32971847820684,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.31350401222835,-52.27513131616468,-52.27513131616468,-52.27513131616468,-52.323169388819146,-52.323169388819146,-52.323169388819146,-52.323169388819146,-52.323169388819146,-52.323169388819146,-52.323169388819146,-52.323169388819146,-52.323169388819146,-52.279284080762054,-52.279284080762054,-52.34162685951516,-52.349030661110014,-52.349030661110014,-52.282274434661076,-52.282274434661076,-52.282274434661076,-52.282274434661076,-52.282274434661076,-52.282274434661076,-52.310041201732645,-52.310041201732645,-52.310041201732645,-52.331614735077785,-52.331614735077785,-52.331614735077785,-52.331614735077785,-52.331614735077785,-52.331614735077785,-52.335218833831256,-52.335218833831256,-52.309351404307456,-52.254181857064665,-52.254181857064665,-52.34823576370879,-52.41626452861914,-52.35161337807191
2010-10-04,-52.30445463473039,-52.30445463473039,-52.30445463473039,-52.30445463473039,-52.30445463473039,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.29286087065067,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.30018393300989,-52.29742018125445,-52.29742018125445,-52.28045675924131,-52.28045675924131,-52.28045675924131,-52.299096301896654,-52.299096301896654,-52.30135951049801,-52.30135951049801,-52.30135951049801,-52.30135951049801,-52.30135951049801,-52.30135951049801,-52.30135951049801,-52.30135951049801,-52.30135951049801,-52.29062305858809,-52.29062305858809,-52.29062305858809,-52.29062305858809,-52.29062305858809,-52.305504047233164,-52.305504047233164,-52.305504047233164,-52.31737413765062,-52.30936762808524,-52.30936762808524,-52.30936762808524,-52.30936762808524,-52.30936762808524,-52.303293747746025,-52.303293747746025,-52.303293747746025,-52.31546704171605,-52.303744260928916,-52.303744260928916,-52.303744260928916,-52.303744260928916,-52.29801881385894,-52.29801881385894,-52.29801881385894,-52.29801881385894,-52.29801881385894,-52.29801881385894,-52.29836548224157,-52.29836548224157,-52.29836548224157,-52.29836548224157,-52.31636453755063,-52.31636453755063,-52.31543652568572,-52.31543652568572,-52.31543652568572,-52.31543652568572,-52.31543652568572,-52.297960663693786,-52.297960663693786,-52.297960663693786,-52.297960663693786,-52.297960663693786,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.3030483670705,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.31804501619098,-52.29488761392243,-52.33063250174011,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.31317663661562,-52.2749123926907,-52.2749123926907,-52.2749123926907,-52.32360500878131,-52.32360500878131,-52.32360500878131,-52.32360500878131,-52.32360500878131,-52.32360500878131,-52.32360500878131,-52.32360500878131,-52.32360500878131,-52.28363692790659,-52.28363692790659,-52.3429520108017,-52.348579714494825,-52.348579714494825,-52.28252273795712,-52.28252273795712,-52.28252273795712,-52.28252273795712,-52.28252273795712,-52.28252273795712,-52.310334679756416,-52.310334679756416,-52.310334679756416,-52.33109732658903,-52.33109732658903,-52.33109732658903,-52.33109732658903,-52.33109732658903,-52.33109732658903,-52.337765525669575,-52.337765525669575,-52.317026339400336,-52.262600351208455,-52.262600351208455,-52.358944725980855,-52.42698033438137,-52.4080909680321
2010-10-05,-52.3058314109066,-52.3058314109066,-52.3058314109066,-52.3058314109066,-52.3058314109066,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.294282442328196,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.30159014343078,-52.2989473320885,-52.2989473320885,-52.282381654436364,-52.282381654436364,-52.282381654436364,-52.30083676571135,-52.30083676571135,-52.3029157578334,-52.3029157578334,-52.3029157578334,-52.3029157578334,-52.3029157578334,-52.3029157578334,-52.3029157578334,-52.3029157578334,-52.3029157578334,-52.29256625316426,-52.29256625316426,-52.29256625316426,-52.29256625316426,-52.29256625316426,-52.30796646696479,-52.30796646696479,-52.30796646696479,-52.319020722249654,-52.31032591818515,-52.31032591818515,-52.31032591818515,-52.31032591818515,-52.31032591818515,-52.30453600232021,-52.30453600232021,-52.30453600232021,-52.31646831706826,-52.305509289743924,-52.305509289743924,-52.305509289743924,-52.305509289743924,-52.299821236803,-52.299821236803,-52.299821236803,-52.299821236803,-52.299821236803,-52.299821236803,-52.2994823367226,-52.2994823367226,-52.2994823367226,-52.2994823367226,-52.317077859682655,-52.317077859682655,-52.31641949905282,-52.31641949905282,-52.31641949905282,-52.31641949905282,-52.31641949905282,-52.29804584527682,-52.29804584527682,-52.29804584527682,-52.29804584527682,-52.29804584527682,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.30290290243814,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.32010826016505,-52.29534825976177,-52.33176073560933,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.313159204403306,-52.275151774212915,-52.275151774212915,-52.275151774212915,-52.3242848559812,-52.3242848559812,-52.3242848559812,-52.3242848559812,-52.3242848559812,-52.3242848559812,-52.3242848559812,-52.3242848559812,-52.3242848559812,-52.288373664514914,-52.288373664514914,-52.34448850483846,-52.348252122061645,-52.348252122061645,-52.28298621482851,-52.28298621482851,-52.28298621482851,-52.28298621482851,-52.28298621482851,-52.28298621482851,-52.310671717873255,-52.310671717873255,-52.310671717873255,-52.330667226440234,-52.330667226440234,-52.330667226440234,-52.330667226440234,-52.330667226440234,-52.330667226440234,-52.340311379963104,-52.340311379963104,-52.32430971739213,-52.270571162019294,-52.270571162019294,-52.36888175766879,-52.43613129460224,-52.40807902561103
2010-10-06,-52.30732159159835,-52.30732159159835,-52.30732159159835,-52.30732159159835,-52.30732159159835,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.29580997988226,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30309873693835,-52.30058885551825,-52.30058885551825,-52.28435513964677,-52.28435513964677,-52.28435513964677,-52.30264455091899,-52.30264455091899,-52.30456829158783,-52.30456829158783,-52.30456829158783,-52.30456829158783,-52.30456829158783,-52.30456829158783,-52.30456829158783,-52.30456829158783,-52.30456829158783,-52.29459977219391,-52.29459977219391,-52.29459977219391,-52.29459977219391,-52.29459977219391,-52.31046799169345,-52.31046799169345,-52.31046799169345,-52.32081794226523,-52.31145661113504,-52.31145661113504,-52.31145661113504,-52.31145661113504,-52.31145661113504,-52.305889502344506,-52.305889502344506,-52.305889502344506,-52.317619620775034,-52.30734722118814,-52.30734722118814,-52.30734722118814,-52.30734722118814,-52.30170813178286,-52.30170813178286,-52.30170813178286,-52.30170813178286,-52.30170813178286,-52.30170813178286,-52.3006839706678,-52.3006839706678,-52.3006839706678,-52.3006839706678,-52.317888597088334,-52.317888597088334,-52.31750969183576,-52.31750969183576,-52.31750969183576,-52.31750969183576,-52.31750969183576,-52.298306367950296,-52.298306367950296,-52.298306367950296,-52.298306367950296,-52.298306367950296,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.30299498669872,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.322354541180985,-52.296111142049,-52.33308105240398,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.313445181878016,-52.27584039714471,-52.27584039714471,-52.27584039714471,-52.32520051914433,-52.32520051914433,-52.32520051914433,-52.32520051914433,-52.32520051914433,-52.32520051914433,-52.32520051914433,-52.32520051914433,-52.32520051914433,-52.293417858123,-52.293417858123,-52.3462206430957,-52.348053423559456,-52.348053423559456,-52.28366356779909,-52.28366356779909,-52.28366356779909,-52.28366356779909,-52.28366356779909,-52.28366356779909,-52.31105202161398,-52.31105202161398,-52.31105202161398,-52.330328727094475,-52.330328727094475,-52.330328727094475,-52.330328727094475,-52.330328727094475,-52.330328727094475,-52.342847910355296,-52.342847910355296,-52.331191860114615,-52.27809098891995,-52.27809098891995,-52.37803399929342,-52.44388531247547,-52.408067172254206
2010-10-07,-52.30890543262277,-52.30890543262277,-52.30890543262277,-52.30890543262277,-52.30890543262277,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.297428280113834,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.3046951095129,-52.30232757805018,-52.30232757805018,-52.28636526726061,-52.28636526726061,-52.28636526726061,-52.304501373038505,-52.304501373038505,-52.30629959527472,-52.30629959527472,-52.30629959527472,-52.30629959527472,-52.30629959527472,-52.30629959527472,-52.30629959527472,-52.30629959527472,-52.30629959527472,-52.2967045403019,-52.2967045403019,-52.2967045403019,-52.2967045403019,-52.2967045403019,-52.312988453909725,-52.312988453909725,-52.312988453909725,-52.32273500674484,-52.31274308413782,-52.31274308413782,-52.31274308413782,-52.31274308413782,-52.31274308413782,-52.30734090222591,-52.30734090222591,-52.30734090222591,-52.318906947804784,-52.30924336779691,-52.30924336779691,-52.30924336779691,-52.30924336779691,-52.303665286750814,-52.303665286750814,-52.303665286750814,-52.303665286750814,-52.303665286750814,-52.303665286750814,-52.30196171282261,-52.30196171282261,-52.30196171282261,-52.30196171282261,-52.31879022047152,-52.31879022047152,-52.318700093365706,-52.318700093365706,-52.318700093365706,-52.318700093365706,-52.318700093365706,-52.298740582333735,-52.298740582333735,-52.298740582333735,-52.298740582333735,-52.298740582333735,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.30332307437978,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.324758275338205,-52.297163463044484,-52.33456222406523,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.3140134101321,-52.35535533909254,-52.35535533909254,-52.35535533909254,-52.32633396045886,-52.32633396045886,-52.32633396045886,-52.32633396045886,-52.32633396045886,-52.32633396045886,-52.32633396045886,-52.32633396045886,-52.32633396045886,-52.298673530770856,-52.298673530770856,-52.348122962852635,-52.34798364838314,-52.34798364838314,-52.284546085636336,-52.284546085636336,-52.284546085636336,-52.284546085636336,-52.284546085636336,-52.284546085636336,-52.31147397035563,-52.31147397035563,-52.31147397035563,-52.33008326313481,-52.33008326313481,-52.33008326313481,-52.33008326313481,-52.33008326313481,-52.33008326313481,-52.34536420262579,-52.34536420262579,-52.337662315097624,-52.28515688160101,-52.28515688160101,-52.386388159705234,-52.450405999301736,-52.408055426057125
