,ET_Part_avrg,ET_Part_avrg,Q_Part_avrg,Q_Part_avrg,Residual_sum,Residual_sum
,mean,max,mean,max,mean,max
Cluster,,,,,,
Intense,0.3858966161471665,0.8255909653108634,0.11089829037740635,0.18122023312625862,0.503205093475427,0.8101718052797724
Mild,0.6952143509640836,1.0000000000000002,0.05441711445885987,0.15033739769143353,0.2503685345770567,0.6220743988161703
Moderate,0.5359958041092705,0.877909719313203,0.08693632738001428,0.16276909598045403,0.37706786851071494,0.6553689861527711
